11789546,월세,500/50,단독주택,18.18,서울특별시 송파구 문정동,3,37.4868942931917,127.123107275576
11789542,전세,1억2075,공동주택,38.25,서울특별시 은평구 불광동,0,37.6235652860156,126.921640501408
11789541,전세,2억4600,공동주택,35.13,서울특별시 금천구 독산동,6,37.4724149667951,126.894668627619
11789512,전세,1억3100,공동주택,17.35,서울특별시 금천구 가산동,4,37.479692200744,126.89120293755
11789497,전세,1억7000,단독주택,23.14,서울특별시 관악구 신림동,5,37.4829659008722,126.934128498705
11789482,전세,1억8000,공동주택,23.57,서울특별시 성북구 장위동,6,37.6106100141752,127.053252937201
11789481,전세,2억3000,공동주택,52.88,경기도 부천시 심곡본동,6,37.4804480787626,126.775968977856
11789473,전세,3억4500,공동주택,46.27,서울특별시 송파구 가락동,3,37.4988120554639,127.122619413119
11789458,전세,7000,단독주택,23.14,서울특별시 관악구 신림동,3,37.47962863328,126.9124206775
11789455,전세,3억5800,공동주택,72.71,경기도 부천시 작동,6,37.514808435501,126.806451162464
11789453,월세,1000/60,단독주택,16.53,서울특별시 동대문구 회기동,4,37.592302810707,127.04855105098
11789449,월세,500/45,단독주택,17.19,서울특별시 송파구 가락동,3,37.4948063720026,127.126540870446
11789446,월세,500/47,단독주택,16.53,서울특별시 동대문구 전농동,3,37.578836601607,127.05074150437
11789444,매매,4억2500,공동주택,73.33,경기도 부천시 소사본동,6,37.4712283807268,126.799307498543
11789440,월세,500/35,제2종 근린생활시설,16.53,서울특별시 관악구 신림동,0,37.471852131311,126.94127713467
11789439,전세,1억4000,단독주택,23.14,서울특별시 관악구 신림동,5,37.4855057473456,126.927943724331
11789433,전세,3억5000,공동주택,45.96,서울특별시 성북구 석관동,6,37.6061639591677,127.05252122925
